Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022]
Malaysia,MYS,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.532973885536194,0.561897993087769
Malaysia,MYS,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,-0.165285885334015,-0.00209344946779311
Malaysia,MYS,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Maldives,MDV,Control of Corruption: Estimate,CC.EST,-0.37996980547905,-0.401500523090363
Maldives,MDV,Control of Corruption: Number of Sources,CC.NO.SRC,6,6
Maldives,MDV,Control of Corruption: Percentile Rank,CC.PER.RNK,41.4285697937012,39.6226425170898
Maldives,MDV,Government Effectiveness: Percentile Rank,GE.PER.RNK,63.8095245361328,46.698112487793
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.534778356552124,0.667752325534821
Maldives,MDV,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4
Maldives,MDV,Rule of Law: Estimate,RL.EST,-0.186269342899323,-0.027355907484889
Maldives,MDV,Rule of Law: Number of Sources,RL.NO.SRC,6,6
Maldives,MDV,Voice and Accountability: Estimate,VA.EST,-0.229317337274551,-0.24384805560112
Maldives,MDV,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6
Mali,MLI,Control of Corruption: Estimate,CC.EST,-0.888018608093262,-0.879449665546417
Mali,MLI,Control of Corruption: Number of Sources,CC.NO.SRC,13,13
Mali,MLI,Control of Corruption: Percentile Rank,CC.PER.RNK,20,21.2264156341553
Mali,MLI,Government Effectiveness: Percentile Rank,GE.PER.RNK,10.9523811340332,11.3207550048828
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.33280539512634,-2.47940897941589
Mali,MLI,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
Mali,MLI,Rule of Law: Estimate,RL.EST,-0.919275939464569,-0.999322295188904
Mali,MLI,Rule of Law: Number of Sources,RL.NO.SRC,14,14
Mali,MLI,Voice and Accountability: Estimate,VA.EST,-0.777718245983124,-0.902199983596802
Mali,MLI,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Malta,MLT,Control of Corruption: Estimate,CC.EST,0.293049514293671,0.238677814602852
Malta,MLT,Control of Corruption: Number of Sources,CC.NO.SRC,9,9
Malta,MLT,Control of Corruption: Percentile Rank,CC.PER.RNK,62.8571434020996,61.7924537658691
Malta,MLT,Government Effectiveness: Percentile Rank,GE.PER.RNK,77.1428604125977,76.8867950439453
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.887379705905914,0.913422584533691
Malta,MLT,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Malta,MLT,Rule of Law: Estimate,RL.EST,0.836222589015961,0.787202715873718
Malta,MLT,Rule of Law: Number of Sources,RL.NO.SRC,9,9
Malta,MLT,Voice and Accountability: Estimate,VA.EST,1.07145929336548,1.07677125930786
Malta,MLT,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
Marshall Islands,MHL,Control of Corruption: Estimate,CC.EST,0.416723072528839,0.385005086660385
Marshall Islands,MHL,Control of Corruption: Number of Sources,CC.NO.SRC,3,3
Marshall Islands,MHL,Control of Corruption: Percentile Rank,CC.PER.RNK,64.7619018554688,64.1509399414063
Marshall Islands,MHL,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.2857131958008,60.8490562438965
Marshall Islands,MHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.933938026428223,1.05626726150513
Marshall Islands,MHL,Regulatory Quality: Number of Sources,RQ.NO.SRC,3,3
Marshall Islands,MHL,Rule of Law: Estimate,RL.EST,0.769646406173706,0.725977838039398
Marshall Islands,MHL,Rule of Law: Number of Sources,RL.NO.SRC,4,4
Marshall Islands,MHL,Voice and Accountability: Estimate,VA.EST,1.09660077095032,1.1020542383194
Marshall Islands,MHL,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2
Martinique,MTQ,Control of Corruption: Estimate,CC.EST,0.638071477413177,0.632126808166504
Martinique,MTQ,Control of Corruption: Number of Sources,CC.NO.SRC,1,1
Martinique,MTQ,Control of Corruption: Percentile Rank,CC.PER.RNK,73.3333358764648,73.1132049560547
Martinique,MTQ,Government Effectiveness: Percentile Rank,GE.PER.RNK,79.523811340332,78.7735824584961
Martinique,MTQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.630220293998718,0.636192321777344
Martinique,MTQ,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1
Martinique,MTQ,Rule of Law: Estimate,RL.EST,0.635673701763153,0.692453920841217
Martinique,MTQ,Rule of Law: Number of Sources,RL.NO.SRC,1,1
Martinique,MTQ,Voice and Accountability: Estimate,VA.EST,..,..
Martinique,MTQ,Voice and Accountability: Number of Sources,VA.NO.SRC,..,..
Mauritania,MRT,Control of Corruption: Estimate,CC.EST,-0.84181272983551,-0.798844754695892
Mauritania,MRT,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Mauritania,MRT,Control of Corruption: Percentile Rank,CC.PER.RNK,21.9047622680664,23.1132068634033
Mauritania,MRT,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.8571434020996,25.4716987609863
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.555529892444611,-0.507473766803741
Mauritania,MRT,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Mauritania,MRT,Rule of Law: Estimate,RL.EST,-0.686039745807648,-0.658643126487732
Mauritania,MRT,Rule of Law: Number of Sources,RL.NO.SRC,11,11
Mauritania,MRT,Voice and Accountability: Estimate,VA.EST,-0.766241490840912,-0.727800726890564
Mauritania,MRT,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Mauritius,MUS,Control of Corruption: Estimate,CC.EST,0.442428767681122,0.412719398736954
Mauritius,MUS,Control of Corruption: Number of Sources,CC.NO.SRC,9,9
Mauritius,MUS,Control of Corruption: Percentile Rank,CC.PER.RNK,65.2380981445313,65.5660400390625
Mauritius,MUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,76.1904754638672,75.9433975219727
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.832465350627899,0.835721731185913
Mauritius,MUS,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Mauritius,MUS,Rule of Law: Estimate,RL.EST,0.846016705036163,0.79998904466629
Mauritius,MUS,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Mauritius,MUS,Voice and Accountability: Estimate,VA.EST,0.659452974796295,0.601032435894012
Mauritius,MUS,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Mexico,MEX,Control of Corruption: Estimate,CC.EST,-1.02031004428864,-1.01186621189117
Mexico,MEX,Control of Corruption: Number of Sources,CC.NO.SRC,12,11
Mexico,MEX,Control of Corruption: Percentile Rank,CC.PER.RNK,17.619047164917,17.4528293609619
Mexico,MEX,Government Effectiveness: Percentile Rank,GE.PER.RNK,37.6190490722656,42.4528312683105
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.688360929489136,-0.691959738731384
Mexico,MEX,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Mexico,MEX,Rule of Law: Estimate,RL.EST,-0.806147992610931,-0.866642534732819
Mexico,MEX,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Mexico,MEX,Voice and Accountability: Estimate,VA.EST,-0.0762767419219017,-0.121708184480667
Mexico,MEX,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Estimate,CC.EST,0.563614368438721,0.484119057655334
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Number of Sources,CC.NO.SRC,4,4
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Percentile Rank,CC.PER.RNK,69.523811340332,67.9245300292969
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.9047622680664,64.1509399414063
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.20211470127106,1.21048414707184
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4
"Micronesia, Fed. Sts.",FSM,Rule of Law: Estimate,RL.EST,0.519451081752777,0.686108767986298
"Micronesia, Fed. Sts.",FSM,Rule of Law: Number of Sources,RL.NO.SRC,4,4
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Estimate,VA.EST,1.11345756053925,1.13089883327484
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2
Moldova,MDA,Control of Corruption: Estimate,CC.EST,-0.46891924738884,-0.34193229675293
Moldova,MDA,Control of Corruption: Number of Sources,CC.NO.SRC,9,8
Moldova,MDA,Control of Corruption: Percentile Rank,CC.PER.RNK,35.238094329834,42.9245300292969
Moldova,MDA,Government Effectiveness: Percentile Rank,GE.PER.RNK,36.1904754638672,40.5660362243652
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.205342084169388,-0.668324410915375
Moldova,MDA,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,6
Moldova,MDA,Rule of Law: Estimate,RL.EST,-0.35713204741478,-0.286658674478531
Moldova,MDA,Rule of Law: Number of Sources,RL.NO.SRC,10,9
Moldova,MDA,Voice and Accountability: Estimate,VA.EST,0.0425535067915916,0.0947811678051949
Moldova,MDA,Voice and Accountability: Number of Sources,VA.NO.SRC,9,10
Monaco,MCO,Control of Corruption: Estimate,CC.EST,1.2798718214035,1.27020359039307
Monaco,MCO,Control of Corruption: Number of Sources,CC.NO.SRC,1,1
Monaco,MCO,Control of Corruption: Percentile Rank,CC.PER.RNK,88.5714263916016,88.6792449951172
Monaco,MCO,Government Effectiveness: Percentile Rank,GE.PER.RNK,99.523811340332,99.0566024780273
Monaco,MCO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.17249691486359,1.20484304428101
Monaco,MCO,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1
Monaco,MCO,Rule of Law: Estimate,RL.EST,1.39051568508148,1.48544991016388
Monaco,MCO,Rule of Law: Number of Sources,RL.NO.SRC,1,1
Monaco,MCO,Voice and Accountability: Estimate,VA.EST,0.705153167247772,0.71289449930191
Monaco,MCO,Voice and Accountability: Number of Sources,VA.NO.SRC,1,1
Mongolia,MNG,Control of Corruption: Estimate,CC.EST,-0.552942454814911,-0.560807108879089
Mongolia,MNG,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Mongolia,MNG,Control of Corruption: Percentile Rank,CC.PER.RNK,33.3333320617676,33.0188674926758
Mongolia,MNG,Government Effectiveness: Percentile Rank,GE.PER.RNK,33.3333320617676,34.9056587219238
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.705798923969269,0.533999085426331
Mongolia,MNG,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
Mongolia,MNG,Rule of Law: Estimate,RL.EST,-0.249986231327057,-0.187423229217529
Mongolia,MNG,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Mongolia,MNG,Voice and Accountability: Estimate,VA.EST,0.312444865703583,0.262911826372147
Mongolia,MNG,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Montenegro,MNE,Control of Corruption: Estimate,CC.EST,-0.0434206426143646,-0.11826478689909
Montenegro,MNE,Control of Corruption: Number of Sources,CC.NO.SRC,7,7
Montenegro,MNE,Control of Corruption: Percentile Rank,CC.PER.RNK,52.8571434020996,50.9433975219727
Montenegro,MNE,Government Effectiveness: Percentile Rank,GE.PER.RNK,51.4285697937012,51.4150924682617
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0525020584464073,-0.0591769814491272
Montenegro,MNE,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
Montenegro,MNE,Rule of Law: Estimate,RL.EST,-0.0835481733083725,-0.12540140748024
Montenegro,MNE,Rule of Law: Number of Sources,RL.NO.SRC,8,8
Montenegro,MNE,Voice and Accountability: Estimate,VA.EST,0.168784514069557,0.272411823272705
Montenegro,MNE,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7
Morocco,MAR,Control of Corruption: Estimate,CC.EST,-0.420962542295456,-0.357442885637283
Morocco,MAR,Control of Corruption: Number of Sources,CC.NO.SRC,11,10
Morocco,MAR,Control of Corruption: Percentile Rank,CC.PER.RNK,38.5714302062988,41.5094337463379
Morocco,MAR,Government Effectiveness: Percentile Rank,GE.PER.RNK,45.238094329834,47.1698112487793
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.402591288089752,-0.319889187812805
Morocco,MAR,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Morocco,MAR,Rule of Law: Estimate,RL.EST,-0.24555903673172,-0.197303429245949
Morocco,MAR,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Morocco,MAR,Voice and Accountability: Estimate,VA.EST,-0.604895234107971,-0.560848236083984
Morocco,MAR,Voice and Accountability: Number of Sources,VA.NO.SRC,12,12
Mozambique,MOZ,Control of Corruption: Estimate,CC.EST,-0.818972706794739,-0.836388111114502
Mozambique,MOZ,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Mozambique,MOZ,Control of Corruption: Percentile Rank,CC.PER.RNK,22.8571434020996,21.698112487793
Mozambique,MOZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.238094329834,25
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.25935423374176,-1.28796994686127
Mozambique,MOZ,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Mozambique,MOZ,Rule of Law: Estimate,RL.EST,-1.04104149341583,-1.02147579193115
Mozambique,MOZ,Rule of Law: Number of Sources,RL.NO.SRC,13,13
Mozambique,MOZ,Voice and Accountability: Estimate,VA.EST,-0.608309328556061,-0.606529355049133
Mozambique,MOZ,Voice and Accountability: Number of Sources,VA.NO.SRC,14,14
Myanmar,MMR,Control of Corruption: Estimate,CC.EST,-1.04807686805725,-1.15162312984467
Myanmar,MMR,Control of Corruption: Number of Sources,CC.NO.SRC,10,9
Myanmar,MMR,Control of Corruption: Percentile Rank,CC.PER.RNK,15.7142858505249,12.7358493804932
Myanmar,MMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,7.61904764175415,5.66037750244141
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.08396935462952,-2.21174263954163
Myanmar,MMR,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,7
Myanmar,MMR,Rule of Law: Estimate,RL.EST,-1.46798777580261,-1.52855384349823
Myanmar,MMR,Rule of Law: Number of Sources,RL.NO.SRC,10,9
Myanmar,MMR,Voice and Accountability: Estimate,VA.EST,-1.65794944763184,-1.80904972553253
Myanmar,MMR,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Namibia,NAM,Control of Corruption: Estimate,CC.EST,0.236004292964935,0.215328231453896
Namibia,NAM,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Namibia,NAM,Control of Corruption: Percentile Rank,CC.PER.RNK,61.4285697937012,60.8490562438965
Namibia,NAM,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.761905670166,55.1886787414551
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.518684864044189,0.556306064128876
Namibia,NAM,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Namibia,NAM,Rule of Law: Estimate,RL.EST,0.336586385965347,0.404543519020081
Namibia,NAM,Rule of Law: Number of Sources,RL.NO.SRC,11,11
Namibia,NAM,Voice and Accountability: Estimate,VA.EST,0.564386963844299,0.561278462409973
Namibia,NAM,Voice and Accountability: Number of Sources,VA.NO.SRC,12,12
Nauru,NRU,Control of Corruption: Estimate,CC.EST,0.604154706001282,0.601521968841553
Nauru,NRU,Control of Corruption: Number of Sources,CC.NO.SRC,2,2
Nauru,NRU,Control of Corruption: Percentile Rank,CC.PER.RNK,71.4285736083984,71.698112487793
Nauru,NRU,Government Effectiveness: Percentile Rank,GE.PER.RNK,56.6666679382324,60.3773574829102
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.78711211681366,0.880902826786041
Nauru,NRU,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2
Nauru,NRU,Rule of Law: Estimate,RL.EST,-0.0742646679282188,-0.0235836617648602
Nauru,NRU,Rule of Law: Number of Sources,RL.NO.SRC,2,2
Nauru,NRU,Voice and Accountability: Estimate,VA.EST,0.488589078187943,0.618146777153015
Nauru,NRU,Voice and Accountability: Number of Sources,VA.NO.SRC,2,1
Nepal,NPL,Control of Corruption: Estimate,CC.EST,-0.556139707565308,-0.532641351222992
Nepal,NPL,Control of Corruption: Number of Sources,CC.NO.SRC,11,11
Nepal,NPL,Control of Corruption: Percentile Rank,CC.PER.RNK,32.3809509277344,33.9622650146484
Nepal,NPL,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.7142858505249,16.0377349853516
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.188807815313339,-0.251907497644424
Nepal,NPL,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Nepal,NPL,Rule of Law: Estimate,RL.EST,-0.4888616502285,-0.448678463697433
Nepal,NPL,Rule of Law: Number of Sources,RL.NO.SRC,11,11
Nepal,NPL,Voice and Accountability: Estimate,VA.EST,-0.0844647586345673,-0.049159400165081
Nepal,NPL,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2.00462627410889,1.91718029975891
Netherlands,NLD,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Netherlands,NLD,Control of Corruption: Percentile Rank,CC.PER.RNK,97.1428604125977,96.698112487793
Netherlands,NLD,Government Effectiveness: Percentile Rank,GE.PER.RNK,96.1904754638672,95.2830200195313
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.892923951148987,0.717304825782776
Netherlands,NLD,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
Netherlands,NLD,Rule of Law: Estimate,RL.EST,1.69880509376526,1.65742564201355
Netherlands,NLD,Rule of Law: Number of Sources,RL.NO.SRC,10,10
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,1.49022936820984,1.54186487197876
Netherlands,NLD,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Netherlands Antilles,ANT,Control of Corruption: Estimate,CC.EST,..,..
Netherlands Antilles,ANT,Control of Corruption: Number of Sources,CC.NO.SRC,..,..
Netherlands Antilles,ANT,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..
Netherlands Antilles,ANT,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..
Netherlands Antilles,ANT,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,..
Netherlands Antilles,ANT,Rule of Law: Estimate,RL.EST,..,..
Netherlands Antilles,ANT,Rule of Law: Number of Sources,RL.NO.SRC,..,..
Netherlands Antilles,ANT,Voice and Accountability: Estimate,VA.EST,..,..
Netherlands Antilles,ANT,Voice and Accountability: Number of Sources,VA.NO.SRC,..,..
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,2.17015552520752,2.16333413124084
New Zealand,NZL,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
New Zealand,NZL,Control of Corruption: Percentile Rank,CC.PER.RNK,99.0476226806641,99.0566024780273
New Zealand,NZL,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.0952377319336,89.1509399414063
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.3952362537384,1.31238234043121
New Zealand,NZL,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,7
New Zealand,NZL,Rule of Law: Estimate,RL.EST,1.78184449672699,1.73179721832275
New Zealand,NZL,Rule of Law: Number of Sources,RL.NO.SRC,9,9
New Zealand,NZL,Voice and Accountability: Estimate,VA.EST,1.59364664554596,1.63967132568359
New Zealand,NZL,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Nicaragua,NIC,Control of Corruption: Estimate,CC.EST,-1.25470376014709,-1.28731179237366
Nicaragua,NIC,Control of Corruption: Number of Sources,CC.NO.SRC,11,10
Nicaragua,NIC,Control of Corruption: Percentile Rank,CC.PER.RNK,9.5238094329834,7.54716968536377
Nicaragua,NIC,Government Effectiveness: Percentile Rank,GE.PER.RNK,17.619047164917,13.6792449951172
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.47199821472168,-0.34842848777771
Nicaragua,NIC,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,7
Nicaragua,NIC,Rule of Law: Estimate,RL.EST,-1.36525428295135,-1.30988025665283
Nicaragua,NIC,Rule of Law: Number of Sources,RL.NO.SRC,12,11
Nicaragua,NIC,Voice and Accountability: Estimate,VA.EST,-1.2854220867157,-1.34889101982117
Nicaragua,NIC,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Niger,NER,Control of Corruption: Estimate,CC.EST,-0.582625091075897,-0.585803985595703
Niger,NER,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Niger,NER,Control of Corruption: Percentile Rank,CC.PER.RNK,31.4285717010498,31.1320762634277
Niger,NER,Government Effectiveness: Percentile Rank,GE.PER.RNK,30.4761905670166,28.7735843658447
Niger,NER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.53848505020142,-1.47217929363251
Niger,NER,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Niger,NER,Rule of Law: Estimate,RL.EST,-0.428103357553482,-0.484884023666382
Niger,NER,Rule of Law: Number of Sources,RL.NO.SRC,13,13
Niger,NER,Voice and Accountability: Estimate,VA.EST,-0.392590999603271,-0.381765067577362
Niger,NER,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,-1.1032567024231,-1.10103046894073
Nigeria,NGA,Control of Corruption: Number of Sources,CC.NO.SRC,12,12
Nigeria,NGA,Control of Corruption: Percentile Rank,CC.PER.RNK,14.2857141494751,14.6226415634155
Nigeria,NGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.3333330154419,14.1509437561035
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.78729927539825,-1.79814147949219
Nigeria,NGA,Regulatory Quality: Number of Sources,RQ.NO.SRC,9,9
Nigeria,NGA,Rule of Law: Estimate,RL.EST,-0.870013236999512,-0.913734316825867
Nigeria,NGA,Rule of Law: Number of Sources,RL.NO.SRC,13,13
Nigeria,NGA,Voice and Accountability: Estimate,VA.EST,-0.637754738330841,-0.59521096944809
Nigeria,NGA,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
Niue,NIU,Control of Corruption: Estimate,CC.EST,..,-0.183730348944664
Niue,NIU,Control of Corruption: Number of Sources,CC.NO.SRC,..,1
Niue,NIU,Control of Corruption: Percentile Rank,CC.PER.RNK,..,49.5283012390137
Niue,NIU,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,87.2641525268555
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.32527649402618,1.339968085289
Niue,NIU,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,1
Niue,NIU,Rule of Law: Estimate,RL.EST,..,-0.552327215671539
Niue,NIU,Rule of Law: Number of Sources,RL.NO.SRC,..,1
Niue,NIU,Voice and Accountability: Estimate,VA.EST,1.30073225498199,1.29008495807648
Niue,NIU,Voice and Accountability: Number of Sources,VA.NO.SRC,1,1
North Macedonia,MKD,Control of Corruption: Estimate,CC.EST,-0.374614268541336,-0.323431134223938
North Macedonia,MKD,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
North Macedonia,MKD,Control of Corruption: Percentile Rank,CC.PER.RNK,41.9047622680664,43.8679237365723
North Macedonia,MKD,Government Effectiveness: Percentile Rank,GE.PER.RNK,47.1428565979004,49.5283012390137
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0624171979725361,0.11759065836668
North Macedonia,MKD,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
North Macedonia,MKD,Rule of Law: Estimate,RL.EST,-0.099911168217659,-0.0962801203131676
North Macedonia,MKD,Rule of Law: Number of Sources,RL.NO.SRC,9,9
North Macedonia,MKD,Voice and Accountability: Estimate,VA.EST,0.135947868227959,0.159953981637955
North Macedonia,MKD,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Norway,NOR,Control of Corruption: Estimate,CC.EST,2.10870814323425,2.0677604675293
Norway,NOR,Control of Corruption: Number of Sources,CC.NO.SRC,7,7
Norway,NOR,Control of Corruption: Percentile Rank,CC.PER.RNK,98.0952377319336,98.1132049560547
Norway,NOR,Government Effectiveness: Percentile Rank,GE.PER.RNK,97.6190490722656,98.1132049560547
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.08847510814667,0.860958337783813
Norway,NOR,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Norway,NOR,Rule of Law: Estimate,RL.EST,1.90818059444427,1.76217150688171
Norway,NOR,Rule of Law: Number of Sources,RL.NO.SRC,8,8
Norway,NOR,Voice and Accountability: Estimate,VA.EST,1.73818778991699,1.77486836910248
Norway,NOR,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Oman,OMN,Control of Corruption: Estimate,CC.EST,0.0621689148247242,0.0523995123803616
Oman,OMN,Control of Corruption: Number of Sources,CC.NO.SRC,5,5
Oman,OMN,Control of Corruption: Percentile Rank,CC.PER.RNK,58.0952377319336,57.5471687316895
Oman,OMN,Government Effectiveness: Percentile Rank,GE.PER.RNK,46.6666679382324,54.2452812194824
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.431887984275818,0.529911398887634
Oman,OMN,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
Oman,OMN,Rule of Law: Estimate,RL.EST,0.383883684873581,0.500481188297272
Oman,OMN,Rule of Law: Number of Sources,RL.NO.SRC,6,6
Oman,OMN,Voice and Accountability: Estimate,VA.EST,-1.1918785572052,-1.147820353508
Oman,OMN,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6
Pakistan,PAK,Control of Corruption: Estimate,CC.EST,-0.809737384319305,-0.804032683372498
Pakistan,PAK,Control of Corruption: Number of Sources,CC.NO.SRC,11,11
Pakistan,PAK,Control of Corruption: Percentile Rank,CC.PER.RNK,23.3333339691162,22.6415100097656
Pakistan,PAK,Government Effectiveness: Percentile Rank,GE.PER.RNK,35.7142868041992,29.2452831268311
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.7136561870575,-1.90026199817657
Pakistan,PAK,Regulatory Quality: Number of Sources,RQ.NO.SRC,10,10
Pakistan,PAK,Rule of Law: Estimate,RL.EST,-0.658457338809967,-0.672492206096649
Pakistan,PAK,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Pakistan,PAK,Voice and Accountability: Estimate,VA.EST,-0.841158211231232,-0.862237751483917
Pakistan,PAK,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Palau,PLW,Control of Corruption: Estimate,CC.EST,0.604154706001282,0.601521968841553
Palau,PLW,Control of Corruption: Number of Sources,CC.NO.SRC,2,2
